"","country","sex","edu2","n_total","n_childless","n_niu","n","continent","p_childless","p_niu","gii"
"22","Burkina Faso","Women","All",4918.86074066163,43.5771378874778,9.89260193705559,2,"Africa",0.885919325327683,22.7013576765864,0.645999997854233
"23","Burundi","Men","All",2142.59156354517,50.1031819432974,28.849568977952,2,"Africa",2.33843830974466,57.5803129841165,0.578000009059906
"24","Burundi","Women","All",3769.58941109851,129.971230112017,79.0002689361572,2,"Africa",3.44788824293044,60.7828893117887,0.578000009059906
"25","Cambodia","Men","All",1707.53209604695,69.390761077404,20.7037330269814,2,"Asia",4.06380420245383,29.836440335172,0.555999994277954
"26","Cambodia","Women","All",5785.83566051349,435.251004122197,272.59950351715,2,"Asia",7.52269904747983,62.6304134707103,0.555999994277954
"27","Cameroon","Men","All",1715.73504169285,58.4285190105438,32.4162100851536,2,"Africa",3.40545116761703,55.4801159332891,0.659999996423721
"28","Cameroon","Women","All",2988.53280512244,97.9573301672936,17.5213290154934,2,"Africa",3.27777329395186,17.8866951412111,0.659999996423721
"29","Canada","Men","All",5005863.34124756,1195691.1995697,333630.871864318,2,"Europe & North America",23.8858138558715,27.9027621834453,0.141500003635883
"30","Canada","Women","All",5239979.98998642,1044653.78963089,266736.396400451,2,"Europe & North America",19.93621715402,25.5334732949849,0.141500003635883
"31","Colombia","Men","All",12647.4710777605,1819.55603982322,973.357952937018,2,"Latin America",14.3867183299811,53.4942552817216,0.480499997735023
"32","Colombia","Women","All",12827.7208663835,849.255328323226,443.897511736024,2,"Latin America",6.62046935047359,52.2690287516309,0.480499997735023
"33","Congo","Men","All",1678.70971152186,72.0655063986778,37.619748711586,2,"Africa",4.29291055529461,52.2021568869128,0.617500007152557
"34","Congo","Women","All",3016.08976028859,73.2146861478686,15.5441029816866,2,"Africa",2.42747039931806,21.2308538075173,0.617500007152557
"35","Croatia","Men","All",54.2975827196122,11.6503116190863,5.20377908079081,2,"Europe & North America",21.4564093566512,44.6664368381842,0.163500003516674
"36","Croatia","Women","All",58.6263339797373,6.72078703295189,2.46866800767277,2,"Europe & North America",11.4637682023146,36.731829108242,0.163500003516674
"37","Czechia","Men","All",169.351493902442,22.5767730171361,8.31788024747084,2,"Europe & North America",13.3313102216517,36.842644611599,0.157499998807907
"38","Czechia","Women","All",158.337608843502,12.0468093513677,4.40619230894685,2,"Europe & North America",7.60830572051553,36.5755959145034,0.157499998807907
"39","Denmark","Men","All",125.425511855037,26.0751136970012,4.00659698370528,2,"Europe & North America",20.7893221333933,15.3655973671404,0.0620000008493662
"40","Denmark","Women","All",125.830615816604,17.956919825921,2.5433906797379,2,"Europe & North America",14.2707080541455,14.1638471652944,0.0620000008493662
"41","Dominican Republic","Men","All",462.167645782232,49.4690184369683,18.2805497050285,2,"Latin America",10.7036957018574,36.9535322968272,0.497500002384186
"42","Dominican Republic","Women","All",4526.13369454443,218.850705333054,86.3696463629603,2,"Latin America",4.83526824664604,39.4650984704482,0.497500002384186
"43","Estonia","Men","All",737.801804809473,113.759611873994,45.5438466634115,2,"Europe & North America",15.4187223631651,40.0351635463192,0.222500003874302
"44","Estonia","Women","All",800.323484103386,64.2255894264693,30.9152876211042,2,"Europe & North America",8.02495374709917,48.135467338137,0.222500003874302
"45","Finland","Men","All",114.905498512679,28.1409683225447,8.59084640838186,2,"Europe & North America",24.490532382521,30.5278990755248,0.0769999995827675
"46","Finland","Women","All",106.377091919158,17.7035485509493,3.79725883192327,2,"Europe & North America",16.6422565531339,21.449139538297,0.0769999995827675
"47","France","Men","All",4667507.95007202,1049843.83281671,371856.448619052,2,"Europe & North America",22.4925987067791,35.4201679331076,0.161999993026257
"48","France","Women","All",4783464.96909461,616820.027638695,202246.077810323,2,"Europe & North America",12.894837353757,32.7885069790227,0.161999993026257
"49","Gabon","Men","All",1878.86369560659,130.033393643796,52.142915122211,2,"Africa",6.9208529574475,40.0996341486306,0.600499987602234
"50","Gabon","Women","All",2302.81834208965,101.359572857618,27.6080451607704,2,"Africa",4.40154444686425,27.2377283984335,0.600499987602234
"51","Gambia","Men","All",1059.69992930442,48.6522940546275,26.6268771365284,2,"Africa",4.59113874684907,54.7289242037209,0.706000000238419
"52","Gambia","Women","All",1698.83593512326,47.3740472346544,4.19390693306923,2,"Africa",2.78861815053477,8.85275204015367,0.706000000238419
"53","Georgia","Men","All",1092.52983498573,174.088070452213,125.29578846693,2,"FSU",15.9343996728919,71.9726447317504,0.401500001549721
"54","Georgia","Women","All",1267.85952788592,175.223713338375,134.730484604836,2,"FSU",13.8204358988058,76.8905543878398,0.401500001549721
"55","Germany","Men","All",3124.62014021468,996.627214147571,360.223692559494,2,"Europe & North America",31.8959479688656,36.1442761592255,0.114500001072884
"56","Germany","Women","All",3083.52258546149,543.201901768657,135.355368931317,2,"Europe & North America",17.6162777055632,24.9180587348097,0.114500001072884
"57","Ghana","Men","All",1578.10158841312,101.32555872947,57.4845240414143,2,"Africa",6.42072471591382,56.7325014164421,0.588499993085861
"58","Ghana","Women","All",3182.20843094587,116.749958872795,26.8765788972378,2,"Africa",3.66883444017816,23.0206324325314,0.588499993085861
"59","Guatemala","Men","All",3473.16923555731,252.665046036243,162.630882203579,2,"Latin America",7.27476920645073,64.366197364811,0.566500008106232
"60","Guatemala","Women","All",7474.42768853158,438.207969993352,311.987129919231,2,"Latin America",5.86276285294349,71.1961331794043,0.566500008106232
"61","Guinea","Men","All",1291.72179630399,44.3251930475235,17.7930539250374,2,"Africa",3.4314813897506,40.1420788082309,0.677500009536743
"62","Guinea","Women","All",2088.22358649969,98.0410176813602,14.4651799798012,2,"Africa",4.69494829553658,14.7542123918113,0.677500009536743
"63","Guyana","Men","All",1288.16611478478,175.498096182942,84.7589449584484,2,"Latin America",13.6238714998542,48.2962190484928,0.528499990701675
"64","Guyana","Women","All",1854.7236931026,140.090440467,66.3053243160247,2,"Latin America",7.55317037184419,47.3303703628826,0.528499990701675
"65","Honduras","Men","All",2130.12474688888,183.060894854367,91.7069238871336,2,"Latin America",8.59390489321031,50.0964031450247,0.501499995589256
"66","Honduras","Women","All",6754.37632682174,307.444969445467,186.909588828683,2,"Latin America",4.55178915963859,60.7944859744521,0.501499995589256
"67","Hungary","Men","All",1342.01605291613,322.889753692046,163.558680875923,2,"Europe & North America",24.0600515165541,50.6546519379229,0.265500001609325
"68","Hungary","Women","All",1410.11819360291,149.783469453285,60.2050546481253,2,"Europe & North America",10.6220506999191,40.1947256715816,0.265500001609325
"69","India","Men","All",42178.855351437,3426.84171978314,973.202605916071,2,"Asia",8.12454887936258,28.3994034593946,0.622999995946884
"70","India","Women","All",220494.269753024,8201.55900239805,2089.94106758816,2,"Asia",3.71962455604158,25.4822414491816,0.622999995946884
"71","Indonesia","Men","All",5986.11554835737,195.225900113582,0,2,"Asia",3.26131192317451,0,0.534500002861023
"72","Indonesia","Women","All",17217.6944570839,963.380518503487,380.086427874863,2,"Asia",5.59529338207718,39.4534060607006,0.534500002861023
"73","Ireland","Men","All",93.4784421359389,24.521082733003,11.0707922912413,2,"Europe & North America",26.2318050800887,45.1480565184876,0.182500004768372
"74","Ireland","Women","All",102.293037219829,12.6549505061981,4.6070951729784,2,"Europe & North America",12.3712726204449,36.4054776091138,0.182500004768372
"75","Italy","Men","All",878.235852024388,288.63680595399,136.779984026352,2,"Europe & North America",32.8655230014425,47.3882683028842,0.154500003904104
"76","Italy","Women","All",929.74366731541,244.999349949161,98.3328314736533,2,"Europe & North America",26.3512792355537,40.1359560725602,0.154500003904104
"77","Ivory Coast","Men","All",1566.57917901501,81.721049990505,45.5554991587996,2,"Africa",5.21652854098873,55.7451221736537,0.668999999761581
"78","Ivory Coast","Women","All",2652.95925158263,91.3613449409604,27.2786598578095,2,"Africa",3.44375228856073,29.8579884911256,0.668999999761581
"79","Kazakhstan","Men","All",2679.46768715978,452.27275839448,272.64959153533,2,"FSU",16.879201811681,60.2843276484763,0.327500000596046
"80","Kazakhstan","Women","All",3399.4117796421,464.007875800133,332.663668900728,2,"FSU",13.6496519362237,71.6935393234618,0.327500000596046
"81","Kenya","Men","All",4219.74547784403,179.368448756636,105.386277541518,2,"Africa",4.2506935477132,58.7540775827887,0.642500013113022
"82","Kenya","Women","All",8914.78452934325,243.497321940958,134.166663974524,2,"Africa",2.73138763073275,55.0998519840212,0.642500013113022
"83","Kyrgyzstan","Men","All",863.889222353697,32.9762059450149,13.1292840838432,2,"FSU",3.81717992211664,39.814416812338,0.414499998092651
"84","Kyrgyzstan","Women","All",2751.28919064254,102.86983704567,36.0911569893361,2,"FSU",3.73896853139038,35.0842948971653,0.414499998092651
"85","Lesotho","Men","All",809.999273590743,112.628277972341,75.9016171097755,2,"Africa",13.9047381453884,67.3912613033252,0.57150000333786
"86","Lesotho","Women","All",1805.16526293754,83.1372131407261,22.8381348252296,2,"Africa",4.60551811225511,27.4704118197606,0.57150000333786
"87","Liberia","Men","All",1165.69684296101,17.9282066598534,8.56481781601906,2,"Africa",1.53798191769256,47.7728641716197,0.671000003814697
"88","Liberia","Women","All",1391.56905078888,14.901070997119,5.73561507463455,2,"Africa",1.07081075054605,38.4912941878036,0.671000003814697
"89","Lithuania","Men","All",1151.1934962474,175.158900335876,94.5185649260742,2,"FSU",15.2154178169743,53.9616112825727,0.206000007688999
"90","Lithuania","Women","All",1086.78893284082,113.458702526935,70.1033740389606,2,"FSU",10.4398102610742,61.7875689370925,0.206000007688999
"91","Madagascar","Men","All",2273.34644985199,111.682027727365,36.9086060225964,2,"Africa",4.91267082211057,33.0479368736897,0.620000004768372
"92","Madagascar","Women","All",5136.99740790575,224.095537252724,51.346026033163,2,"Africa",4.36238369339734,22.9125607152352,0.620000004768372
"93","Malawi","Men","All",2072.82407166622,56.0472191553563,34.3774731811136,2,"Africa",2.70390622732894,61.3366259721526,0.638999998569489
"94","Malawi","Women","All",5693.86592049989,62.6196641298011,5.79041803628206,2,"Africa",1.09977412542063,9.24696437892001,0.638999998569489
"95","Maldives","Men","All",1117.76275786757,108.155773967505,43.3886328339576,2,"Asia",9.67609389436448,40.1167975063391,0.452500000596046
"96","Maldives","Women","All",2101.43753474951,98.9704105108976,27.0521847307682,2,"Asia",4.70965274362509,27.3336086928623,0.452500000596046
"97","Mali","Men","All",1569.1134951394,26.6370878061279,8.65580398309976,2,"Africa",1.69758834454237,32.4953089695806,0.668000012636185
"98","Mali","Women","All",1889.64942876622,43.0837776698173,3.57181801553816,2,"Africa",2.27998786515377,8.29040118745305,0.668000012636185
"99","Mauritania","Men","All",330.198389559984,50.5334511399269,34.76474198699,2,"Africa",15.3039665660595,68.7955031820934,0.700500011444092
"100","Mauritania","Women","All",1165.04138643295,92.6638089865446,40.4601679444313,2,"Africa",7.95369246669054,43.6633982424642,0.700500011444092
"101","Mozambique","Men","All",1065.79761503637,30.8625211417675,6.84960299730301,2,"Africa",2.89572060458348,22.1939191741311,0.580000013113022
"102","Mozambique","Women","All",3957.65812975168,162.882080852985,20.9197120666504,2,"Africa",4.11561775961698,12.8434705383781,0.580000013113022
"103","Namibia","Men","All",1254.34824919701,134.567870393395,105.896534368396,2,"Africa",10.728110832023,78.693772933181,0.520500004291534
"104","Namibia","Women","All",2733.61894731968,155.590047903359,96.3685346394777,2,"Africa",5.69172408085316,61.9374670411661,0.520500004291534
"105","Nepal","Men","All",1220.98670129478,21.503266915679,4.22653299570084,2,"Asia",1.76113850321843,19.6553063879754,0.590499997138977
"106","Nepal","Women","All",3589.83364783227,104.323696121573,37.9712081551552,2,"Asia",2.90608719946033,36.3974912381417,0.590499997138977
"107","Netherlands","Men","All",3060.2871608984,869.787361018293,286.99093458218,2,"Europe & North America",28.421756367561,32.9955282686781,0.0760000012814999
"108","Netherlands","Women","All",3000.27744648079,610.533413048754,141.242053398144,2,"Europe & North America",20.3492318273727,23.1342053324877,0.0760000012814999
"109","Nicaragua","Men","All",188.540209501982,8.44939106702805,4.3133220076561,2,"Latin America",4.48147962142751,51.0489096011655,0.544500008225441
"110","Nicaragua","Women","All",1076.29605913162,51.4388648271561,28.4417964220047,2,"Latin America",4.7792486454571,55.2924262959035,0.544500008225441
"111","Niger","Men","All",1513.71707071364,44.9660911113024,15.3623500466347,2,"Africa",2.97057435509419,34.1642995131798,0.743000000715256
"112","Niger","Women","All",3208.60783094168,58.5192732512951,15.3242781162262,2,"Africa",1.82382130614325,26.1867198015605,0.743000000715256
"113","Norway","Men","All",2088.71358313372,399.661316142898,128.680935830105,2,"Europe & North America",19.1343283909363,32.1974958877669,0.0859999991953373
"114","Norway","Women","All",1998.9329648137,240.342650663019,61.4649849198058,2,"Europe & North America",12.0235473071714,25.5738982449623,0.0859999991953373
"115","Peru","Men","All",86.8767058998346,18.1664501130581,11.3654019534588,2,"Latin America",20.9106111067371,62.5625913853655,0.470500007271767
"116","Peru","Women","All",1345.13033011556,100.815738618374,84.9810955673456,2,"Latin America",7.49486769878373,84.2934810893282,0.470500007271767
"117","Philippines","Men","All",945.581382274628,124.130945682526,75.3645468652248,2,"Asia",13.1274735320957,60.7137458357686,0.481000006198883
"118","Philippines","Women","All",3004.21762415767,277.575754523277,178.651304394007,2,"Asia",9.23953552136904,64.3612784916435,0.481000006198883
"119","Poland","Men","All",753.46196100883,127.910708308413,79.3981714920123,2,"Europe & North America",16.976398932887,62.0731231513244,0.182500004768372
"120","Poland","Women","All",780.479854735826,88.1206022472506,35.0968582016069,2,"Europe & North America",11.2905671699979,39.828209642884,0.182500004768372
"121","Portugal","Men","All",227.079799771458,40.4795572443454,18.321298249169,2,"Europe & North America",17.8261374570022,45.2606191776674,0.160999998450279
"122","Portugal","Women","All",272.654571865198,32.669805472529,13.5166799499591,2,"Europe & North America",11.9821227456553,41.3736162626522,0.160999998450279
"123","Republic of Moldova","Men","All",539.966257363558,51.5306330323219,13.9757369160652,2,"FSU",9.54330614729996,27.1212210944491,0.340000003576279
"124","Republic of Moldova","Women","All",1996.88237968087,90.2877392470837,23.2690150737762,2,"FSU",4.52143502120105,25.7720652525119,0.340000003576279
"125","Romania","Men","All",1139.13544797897,218.177850067616,97.1925565600395,2,"Europe & North America",19.1529330822513,44.5473986153583,0.395999997854233
"126","Romania","Women","All",1132.39670234919,113.648400902748,42.7411225438118,2,"Europe & North America",10.0360943004321,37.6082040788119,0.395999997854233
"127","Russia","Men","All",2028.11135431796,265.546826980751,100.838099161573,2,"FSU",13.0933060660297,37.9737541239317,0.355000004172325
"128","Russia","Women","All",2540.0937001874,170.458179933213,76.704189285653,2,"FSU",6.71070440907896,44.9988315701285,0.355000004172325
"129","Rwanda","Men","All",1611.23383569717,43.547534018755,22.1224889755249,2,"Africa",2.7027445088324,50.8007846460312,0.506500005722046
"130","Rwanda","Women","All",2492.16186404973,67.4930052012205,34.8618949949741,2,"Africa",2.70821113888426,51.6526044306939,0.506500005722046
"131","Sao Tome and Principe","Men","All",535.734721377492,40.8112452924252,21.4682843089104,2,"Africa",7.6178085279764,52.6038452271757,0.574499994516373
"132","Sao Tome and Principe","Women","All",700.306423425674,5.11569687724113,0,2,"Africa",0.730494067470749,0,0.574499994516373
"133","Senegal","Men","All",1042.505989559,89.6843556761741,53.5796102285385,2,"Africa",8.60276646603371,59.7424264517214,0.622500002384186
"134","Senegal","Women","All",1747.94766508043,118.310736738145,50.4646168649197,2,"Africa",6.76855143330056,42.6543002404017,0.622500002384186
"135","Sierra Leone","Men","All",2136.67661100626,30.2806750833988,19.6809679865837,2,"Africa",1.41718568581786,64.995142718511,0.674499988555908
"136","Sierra Leone","Women","All",2710.87935911119,46.8401515036821,6.28819310665131,2,"Africa",1.72785820756847,13.4247924158764,0.674499988555908
"137","Slovakia","Men","All",122.743513473111,23.9127721859823,17.9575733852495,2,"FSU",19.4819029611865,75.0961588459251,0.208999998867512
"138","Slovakia","Women","All",114.620234147817,13.6083185264947,7.5817921335173,2,"FSU",11.8725272441383,55.7143935068535,0.208999998867512
"139","South Africa","Men","All",1144.4636708498,133.394950464368,88.5537018030881,2,"Africa",11.6556736453957,66.3845981386997,0.449499994516373
"140","South Africa","Women","All",2485.66902262717,139.914588317275,70.0153110176325,2,"Africa",5.62885030322319,50.0414659112341,0.449499994516373
"141","Spain","Men","All",1168.00215990393,279.090784923724,103.457853451344,2,"Europe & North America",23.8947147963048,37.0696056767402,0.116999994963408
"142","Spain","Women","All",1992.94523457499,330.183946480615,115.598730937148,2,"Europe & North America",16.5676377229217,35.0104031917053,0.116999994963408
"143","Swaziland","Men","All",739.111336648464,55.8331818580627,36.1014539897442,2,"Africa",7.55409626257946,64.6594959992073,0.590999990701675
"144","Swaziland","Women","All",1090.4491995275,48.4705750122666,14.2876269295812,2,"Africa",4.44500991272855,29.4769082602494,0.590999990701675
"145","Sweden","Men","All",225.128384206734,42.7326337203733,15.1153702757108,2,"Europe & North America",18.9814509045346,35.3719603959359,0.0559999998658895
"146","Sweden","Women","All",219.346674831491,25.4102341300113,4.54383633346679,2,"Europe & North America",11.5845084725047,17.8819144688643,0.0559999998658895
"147","Switzerland","Men","All",181.212625868909,45.8613338186455,6.19957616249419,2,"Europe & North America",25.3080234331034,13.5180895239765,0.0800000000745058
"148","Switzerland","Women","All",192.179180202812,40.8353500980989,8.09580621456078,2,"Europe & North America",21.2485816907972,19.8254850150965,0.0800000000745058
"149","Tanzania","Men","All",1040.29845425487,36.6459529921412,19.9938270747661,2,"Africa",3.52263841614468,54.5594409266798,0.610499978065491
"150","Tanzania","Women","All",3621.82592368871,87.5096420422196,19.7769619524479,2,"Africa",2.41617471093404,22.5997518569513,0.610499978065491
"151","The UK","Men","All",2614.46186610281,594.545693493728,130.548281471479,2,"Europe & North America",22.740652721012,21.9576531963992,0.194499999284744
"152","The UK","Women","All",2871.35297148056,414.199670760522,71.0915868097878,2,"Europe & North America",14.4252439485678,17.1636029259161,0.194499999284744
"153","The US","Men","All",9727026.50135243,2015187.18266265,565721.188190073,2,"Europe & North America",20.7174019972338,28.0728853903581,0.261500000953674
"154","The US","Women","All",9858855.68750526,1216087.01944315,286411.065375873,2,"Europe & North America",12.3349712987926,23.5518561415959,0.261500000953674
"155","Togo","Men","All",1518.75687664747,75.4088421911002,39.0318280905485,2,"Africa",4.96516877392245,51.7602803019234,0.643500000238419
"156","Togo","Women","All",3005.95458292961,86.018712669611,25.2719911336899,2,"Africa",2.86161052326269,29.3796435093803,0.643500000238419
"157","Turkey","Men","All",286.091470360756,7.30440208315849,0,2,"Europe & North America",2.55317017104627,0,0.487499982118607
"158","Turkey","Women","All",861.721200048923,50.7524827718735,21.0358110070229,2,"Europe & North America",5.88966393875329,41.4478462099606,0.487499982118607
"159","Uganda","Men","All",1420.25704693422,33.7352270483971,16.6791501641274,2,"Africa",2.3752902420881,49.4413455116197,0.600499987602234
"160","Uganda","Women","All",4105.48697271943,83.9357311725616,25.0412568449974,2,"Africa",2.0444768606089,29.833846081016,0.600499987602234
"161","Ukraine","Men","All",1491.25824998006,200.610552445217,73.4421538868127,2,"FSU",13.452435381189,36.6093174021184,0.340999990701675
"162","Ukraine","Women","All",3023.60736892236,199.730902287157,61.135899987103,2,"FSU",6.60571555487187,30.6091342336234,0.340999990701675
"163","Zambia","Men","All",3127.16530238837,83.6854709163308,55.7610930502415,2,"Africa",2.67608082158036,66.6317491431598,0.617000013589859
"164","Zambia","Women","All",2503.44125689194,50.0913317203522,20.7726420760155,2,"Africa",2.00089902578906,41.4695344735176,0.617000013589859
"165","Zimbabwe","Men","All",2493.45520789921,101.854081980884,39.7937949374318,2,"Africa",4.08485709541573,39.0694159365162,0.608500003814697
"166","Zimbabwe","Women","All",2554.35525354743,86.858147919178,39.1735207885503,2,"Africa",3.40039420118057,45.1005711346753,0.608500003814697
